In-flight Analysis - Untitled at 80% Throttle
Sea Level, 29.92inHg, 68°F

Motor: SunnySky x2820 920; 920rpm/V; 1.1A no-load; 0.028 Ohms.
Battery: 6200mah 4S (60C); 4 cells; 6200mAh @ 3.7V; 0.005 Ohms/cell.
Speed Control: Castle Creations Phoenix 60; 0.0012 Ohms; High rate.
Drive System: 12x6; 12x7 (Pconst=1.16; Tconst=1) direct drive.
Airframe: Great Planes Spectra; 1sq.in; 11.9oz RTF; 1709.3oz/sq.ft; Cd=0.072; Cl=0.33; Clopt=0.32; Clmax=1.07.
Stats: 622 W/lb in; 503 W/lb out; 207mph stall; 379mph opt; 372mph level; -7094ft/min @ -12.3°; -7094ft/min @ -12.3°.

AirSpd   Drag   Lift  Batt Motor Motor  Input   Loss MGbOut MotGb Shaft   Prop Thrust  PSpd  Prop Total   Time
 (mph)   (oz)   (oz)  Amps  Amps Volts    (W)    (W)    (W) Ef(%) Ef(%)    RPM   (oz) (mph) Ef(%) Ef(%)  (m:s)

   0.0    0.0    0.0  33.7  42.2  10.9  461.7   88.2  373.4  80.9  74.8   8364   71.9  55.4   0.0   0.0  11:01
   1.0    0.0    0.0  33.7  42.2  10.9  461.7   88.2  373.4  80.9  74.8   8364   71.3  54.4   2.4   1.8  11:01
   2.0    0.0    0.0  33.7  42.2  10.9  461.7   88.2  373.4  80.9  74.8   8364   70.6  53.4   4.7   3.5  11:01
   3.0    0.0    0.0  33.7  42.2  10.9  461.7   88.2  373.4  80.9  74.8   8363   70.0  52.4   7.0   5.2  11:01
   4.0    0.0    0.0  33.8  42.2  10.9  461.8   88.3  373.5  80.9  74.8   8362   69.4  51.4   9.2   6.9  11:01
   5.0    0.0    0.0  33.8  42.2  10.9  462.0   88.4  373.6  80.9  74.7   8360   68.8  50.4  11.4   8.5  11:01
   6.0    0.0    0.0  33.8  42.2  10.9  462.2   88.6  373.7  80.8  74.7   8358   68.1  49.4  13.6  10.1  11:01
   7.0    0.0    0.0  33.8  42.3  10.9  462.4   88.7  373.7  80.8  74.7   8356   67.5  48.4  15.7  11.7  11:00
   8.0    0.0    0.0  33.8  42.3  10.9  462.6   88.8  373.8  80.8  74.7   8353   66.9  47.4  17.8  13.3  11:00
