In-flight Analysis - Untitled at 75% Throttle
Sea Level, 29.92inHg, 68°F

Motor: SunnySky x2820 920; 920rpm/V; 1.1A no-load; 0.028 Ohms.
Battery: 6200mah 4S (60C); 4 cells; 6200mAh @ 3.7V; 0.005 Ohms/cell.
Speed Control: Castle Creations Phoenix 60; 0.0012 Ohms; High rate.
Drive System: 12x6; 12x7 (Pconst=1.16; Tconst=1) direct drive.
Airframe: Great Planes Spectra; 1sq.in; 11.9oz RTF; 1709.3oz/sq.ft; Cd=0.072; Cl=0.33; Clopt=0.32; Clmax=1.07.
Stats: 539 W/lb in; 445 W/lb out; 207mph stall; 379mph opt; 372mph level; -7094ft/min @ -12.3°; -7094ft/min @ -12.3°.

AirSpd   Drag   Lift  Batt Motor Motor  Input   Loss MGbOut MotGb Shaft   Prop Thrust  PSpd  Prop Total   Time
 (mph)   (oz)   (oz)  Amps  Amps Volts    (W)    (W)    (W) Ef(%) Ef(%)    RPM   (oz) (mph) Ef(%) Ef(%)  (m:s)

   0.0    0.0    0.0  29.2  38.9  10.3  400.0   69.9  330.1  82.5  76.4   8027   66.3  53.2   0.0   0.0  12:44
   1.0    0.0    0.0  29.2  38.9  10.3  400.0   69.9  330.1  82.5  76.4   8027   65.6  52.2   2.5   1.9  12:44
   2.0    0.0    0.0  29.2  38.9  10.3  400.0   69.9  330.1  82.5  76.4   8027   65.0  51.2   4.9   3.7  12:44
   3.0    0.0    0.0  29.2  38.9  10.3  400.1   70.0  330.1  82.5  76.4   8026   64.4  50.2   7.3   5.5  12:44
   4.0    0.0    0.0  29.2  39.0  10.3  400.2   70.0  330.2  82.5  76.4   8025   63.8  49.2   9.6   7.3  12:44
   5.0    0.0    0.0  29.2  39.0  10.3  400.4   70.1  330.3  82.5  76.3   8023   63.2  48.2  11.9   9.1  12:44
   6.0    0.0    0.0  29.2  39.0  10.3  400.6   70.2  330.4  82.5  76.3   8021   62.6  47.2  14.1  10.8  12:43
   7.0    0.0    0.0  29.3  39.0  10.3  400.8   70.3  330.5  82.5  76.3   8019   62.0  46.2  16.3  12.4  12:43
   8.0    0.0    0.0  29.3  39.0  10.3  401.1   70.4  330.6  82.4  76.3   8017   61.5  45.1  18.4  14.1  12:42
