In-flight Analysis - Untitled at 75% Throttle
Sea Level, 29.92inHg, 59°F

Motor: SunnySky x2820 920kV; 920rpm/V; 0.028A no-load; 0.028 Ohms.
Battery: Turnigy 9000mAH 3S; 3 cells; 9000mAh @ 3.7V; 0.004 Ohms/cell.
Speed Control: Castel Creations PHoenix 60; 0.0012 Ohms; High rate.
Drive System: 13x8; 13x9 (Pconst=1.31; Tconst=0.95) direct drive.
Airframe: Great Planes Spectra; 1sq.in; Cd=0.072; Cl=0.33; Clopt=0.32; Clmax=1.07.

AirSpd   Drag   Lift  Batt Motor Motor  Input   Loss MGbOut MotGb Shaft   Prop Thrust  PSpd  Prop Total   Time
 (mph)   (oz)   (oz)  Amps  Amps Volts    (W)    (W)    (W) Ef(%) Ef(%)    RPM   (oz) (mph) Ef(%) Ef(%)  (m:s)

   0.0    0.0    0.0  30.3  40.5   7.8  315.2   59.6  255.6  81.1  75.9   5817   55.0  49.6   0.0   0.0  17:48
   1.0    0.0    0.0  30.3  40.5   7.8  315.2   59.6  255.6  81.1  75.9   5817   54.5  48.6   2.6   2.0  17:48
   2.0    0.0    0.0  30.3  40.5   7.8  315.2   59.6  255.6  81.1  75.9   5817   53.9  47.6   5.2   4.0  17:48
   3.0    0.0    0.0  30.4  40.5   7.8  315.3   59.7  255.7  81.1  75.9   5816   53.4  46.6   7.8   5.9  17:47
   4.0    0.0    0.0  30.4  40.5   7.8  315.5   59.8  255.7  81.1  75.9   5814   52.8  45.5  10.2   7.8  17:47
   5.0    0.0    0.0  30.4  40.5   7.8  315.7   59.9  255.8  81.0  75.8   5811   52.3  44.5  12.7   9.6  17:46
   6.0    0.0    0.0  30.4  40.6   7.8  316.0   60.0  256.0  81.0  75.8   5809   51.8  43.5  15.1  11.4  17:45
   7.0    0.0    0.0  30.5  40.6   7.8  316.3   60.2  256.1  81.0  75.8   5806   51.3  42.5  17.4  13.2  17:44
   8.0    0.0    0.0  30.5  40.6   7.8  316.6   60.4  256.2  80.9  75.7   5803   50.8  41.5  19.7  14.9  17:43
   9.0    0.0    0.0  30.5  40.7   7.8  316.9   60.5  256.3  80.9  75.7   5800   50.3  40.4  21.9  16.6  17:42
