Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (ozf·in),Thrust (ozf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (ozf/W),Overall Efficiency (ozf/W),Vibration (g),App message,
0,1324,,,,-0.037109375,-0.015625,-0.98046875,7.086340310330608,0.4765485854230455,14.986001014709473,3.192138671875,5293,0,47.8373933758121,27.736221767450036,57.98021131618395,0.01718145280992457,0.00996184264638469,0.50390625,,
0,1324,,,,-0.0625,0.015625,-0.99609375,7.023119218873943,0.5087008004523902,14.98228645324707,3.1410434246063232,5296,0,47.0600123495401,27.505759569388196,58.44826253994172,0.01849433749208421,0.010809618932396254,0.5078125,,
0.02433499999344349,1324,,,,0.298828125,-0.001953125,-1.037109375,6.977759722490125,0.4499016248101404,14.985501289367676,3.1915283203125,5287,0,47.82665175909642,27.282525924971285,57.044607810711454,0.016490468149738004,0.009406922882168331,0.509765625,,
0.05117000000178814,1324,,,,-0.390625,0.1015625,-0.970703125,6.930984732908649,0.4352974082331967,14.982501983642578,3.15185546875,5294,0,47.22268081270158,27.132508538745824,57.45651892648995,0.016043389707648386,0.009217973243825535,0.515625,,
0.0762250000089407,1324,,,,0.0625,0.091796875,-1.009765625,6.852673587364825,0.40131010839837217,14.984002113342285,3.1683349609375,5288,0,47.47433775046375,26.795158679113403,56.441353263219895,0.014976963309091726,0.008453200769387288,0.515625,,
0.0998500000089407,1324,,,,-0.287109375,-0.1015625,-1.02734375,6.918084518121264,0.2774801149619306,14.984500885009766,3.16162109375,5295,0,47.37531407736242,27.085675549150466,57.172550887832415,0.01024453366350073,0.005857061221986078,0.513671875,,
0.12256499999761582,1324,,,,0.171875,0.0234375,-0.9453125,6.913075239456001,0.34231977808888486,14.985001564025879,3.131103515625,5280,0,46.91959107876755,26.991964178109253,57.528131762264834,0.012682284839667561,0.007295881533029691,0.509765625,,
0.15169999998807907,1324,,,,-0.3359375,-0.1640625,-0.978515625,6.919831370200431,0.3501953503790691,14.97885799407959,3.2979910373687744,5293,0,49.400139414494106,27.086540118761548,54.830898130652436,0.012928759038386951,0.0070889546978954695,0.51171875,,
0.1771050000041723,1324,,,,0,-0.037109375,-0.947265625,7.012797324442381,0.4482194637384505,14.985601425170898,3.16162109375,5284,0,47.378793568350375,27.399746560349044,57.83124578894389,0.016358525899180458,0.009460339320203093,0.509765625,,
0.20382499998807907,1324,,,,0.03125,0.001953125,-0.921875,7.0674590300738975,0.41128838202816875,14.982285499572754,3.189174175262451,5295,0,47.78111800164652,27.671039484028316,57.912080422803804,0.014863495903923805,0.008607759701520503,0.5078125,,
0.23014000000059603,1324,,,,-0.349609375,-0.009765625,-0.958984375,6.967589205402374,0.37061066884003235,14.982223510742188,3.1906466484069824,5296,0,47.802981230233854,27.28690384738764,57.08201276394358,0.013581997829904524,0.00775287773486464,0.513671875,,
0.2527599999904633,1324,,,,0.173828125,0.015625,-1.00390625,6.973616251371768,0.43644433623662154,14.983001708984375,3.1396484375,5287,0,47.04135790467262,27.266275215022052,57.962347239797026,0.016006745798420145,0.009277885581471905,0.513671875,,
0.2789549999982119,1324,,,,-0.3125,0.140625,-0.96875,7.017549659374695,0.4048655852089893,14.981500625610352,3.1549072265625,5295,0,47.26524458848871,27.477764748168454,58.135242898670136,0.014734298401618563,0.008565820165195822,0.515625,,
0.301125,1324,,,,0.17578125,0.111328125,-1.013671875,6.972709416099948,0.3447283268960771,14.981501579284668,3.1365966796875,5285,0,46.99092811031733,27.24841669251955,57.986547166189915,0.012651315883271655,0.007336061251796995,0.515625,,
0.3251950000077486,1324,,,,-0.28125,-0.162109375,-1.05078125,6.920290716928942,0.3121938025322575,14.98228645324707,3.189174175262451,5295,0,47.78112104308002,27.097614099534702,56.71196804927029,0.011521080837062265,0.006533831683245353,0.51171875,,
0.3491599999964237,1324,,,,0.287109375,-0.109375,-0.955078125,6.904631360981913,0.35428606025795134,14.980000495910645,3.1591796875,5287,0,47.324513285420835,26.994238106721397,57.04070941821489,0.01312450675056231,0.007486311758162244,0.513671875,,
0.37569000001251696,1324,,,,-0.3125,-0.046875,-0.974609375,6.928541812695547,0.39481084971229774,14.981501579284668,3.1512451171875,5296,0,47.21038369985763,27.131988611067314,57.47038359942229,0.014551489585663905,0.008362796884311033,0.517578125,,
0.40095000000298026,1324,,,,-0.01171875,0.017578125,-0.896484375,7.002981568788921,0.4729931086124283,14.983000755310059,3.187255859375,5284,0,47.754656948382035,27.36364639191193,57.3004773576099,0.017285456106180142,0.00990464886228135,0.515625,,
0.4251799999922514,1324,,,,-0.2109375,-0.07421875,-1.0390625,7.029428368143076,0.46408530111916163,14.987500190734863,3.172607421875,5295,0,47.549454340478405,27.52391301208667,57.88481359849344,0.016861167266273742,0.009760055242612746,0.517578125,,
0.44946999999880793,1324,,,,-0.1484375,0.25390625,-0.92578125,6.9270456837217935,0.4494046226753229,14.980502128601074,3.154296875,5287,0,47.25295105017722,27.08025910756105,57.309138383346514,0.01659528518136834,0.009510614949701379,0.51953125,,
0.47207500000298025,1324,,,,0.173828125,0.0546875,-0.986328125,7.096839554571653,0.4108296108267988,14.983001708984375,3.1488037109375,5295,0,47.178531382232904,27.78582068818696,58.895052207264975,0.014785584900915364,0.00870797794654359,0.515625,,
0.4946850000023842,1324,,,,-0.125,-0.025390625,-1.01953125,6.931604106567865,0.4148056279053385,14.979429244995117,3.1905691623687744,5280,0,47.792905018966394,27.065950508935956,56.63173330475508,0.015325736584362273,0.008679230269445323,0.513671875,,
0.5191200000047683,1324,,,,0.13671875,-0.08984375,-1.009765625,7.0339909141989905,0.3928993030399229,14.98228645324707,3.213588237762451,5294,0,48.1468995209425,27.53710461386609,57.193931255922834,0.014267996165511226,0.008160427918500196,0.513671875,,
0.546015000000596,1324,,,,-0.412109375,-0.04296875,-0.9921875,6.979237641216077,0.38544427101766104,14.984000205993652,3.123779296875,5285,0,46.80670962785371,27.278203032707353,58.278403351972976,0.014130119588724456,0.008234808088032983,0.515625,,
0.5690700000077487,1324,,,,0.099609375,-0.048828125,-0.91796875,7.04223774379642,0.4179787953814807,14.982667922973633,3.184136390686035,5294,0,47.7068581631047,27.571127100743247,57.79279575796102,0.015160018444447743,0.008761398496468903,0.513671875,,
0.5942999999970198,1324,,,,-0.3359375,-0.1484375,-1.02734375,6.984605574514111,0.3951549281133252,14.981714248657227,3.184291362762451,5286,0,47.70614328137435,27.30428347243582,57.234313223337175,0.014472268738062342,0.008283103620065707,0.513671875,,
0.6173049999922514,1324,,,,-0.0234375,0.177734375,-0.92578125,6.961705226937134,0.45479518429141985,14.983501434326172,3.1573486328125,5295,0,47.30813776841387,27.256619532649182,57.615076006749,0.01668567827153496,0.00961346621838647,0.513671875,,
