Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (ozf·in),Thrust (ozf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (ozf/W),Overall Efficiency (ozf/W),Vibration (g),App message,
0,1587,,,,-0.5,0.318359375,-0.818359375,19.031532078453807,0.6903359652614466,12.869999885559082,10.0445556640625,6465,0,129.2734302469762,90.99138757653341,70.38676656347313,0.007586827541021955,0.005340122590872412,1.201171875,,
0.161330000013113,1587,,,,0.625,-0.578125,-0.88671875,19.166525668019027,0.521928703425224,12.873001098632812,10.09033203125,6476,0,129.8928553238511,91.78125870981053,70.65920483538521,0.005686658809893124,0.004018147896771861,1.1953125,,
0,1587,,,,0.375,-0.26953125,-1.04296875,18.966795707453258,0.7075781162462677,12.871556282043457,9.99294662475586,6465,0,128.62477490400124,90.67382356314683,70.49483556400467,0.007803554415608139,0.005501102853430583,1.201171875,,
0.022525000005960465,1587,,,,-0.69921875,0.423828125,-0.9375,19.036354944854665,0.6719086553397534,12.871500968933105,9.88525390625,6458,0,127.23805523244664,90.91551994130239,71.45308828810067,0.007390472559289728,0.005280720882697142,1.201171875,,
0.04496999999880791,1587,,,,0.44921875,-0.517578125,-0.98828125,19.00255746846555,0.5231520932955439,12.871429443359375,9.981165885925293,6455,0,128.47187246315298,90.70856743421729,70.60577984510455,0.00576739450410722,0.004072113866368603,1.2109375,,
0.06716000001132488,1587,,,,-0.359375,0.62890625,-0.904296875,19.065944807480452,0.5231520932955439,12.865714073181152,9.942103385925293,6467,0,127.91225944932103,91.17845127489824,71.28202696710493,0.005737672509025931,0.00408992926516803,1.212890625,,
0.09070499999821185,1587,,,,0.173828125,-0.283203125,-0.880859375,19.10734698680825,0.5806896481340263,12.866287231445312,9.953962326049805,6463,0,128.07053837794228,91.31487517313049,71.30045389803541,0.006359201028671996,0.004534139197731671,1.212890625,,
0.11333000001311302,1587,,,,0.09375,0.083984375,-1.224609375,19.131048745753144,0.6135682508988735,12.871002197265625,10.0634765625,6455,0,129.52702894806862,91.31331580115038,70.49749889481423,0.006719373242726376,0.00473699007752947,1.201171875,,
0.13717499999701976,1587,,,,-0.6484375,0.158203125,-0.8515625,19.195494548255425,0.6197234311839204,12.866857528686523,9.947684288024902,6465,0,127.99543647436985,91.76898390457184,71.69707485856178,0.006753081540363948,0.004841761927254457,1.1953125,,
0.1874350000023842,1587,,,,0.11328125,-0.25,-1.126953125,19.231956108217297,0.482818458508435,12.872000694274902,10.152064323425293,6475,0,130.67737901945384,92.08152594789009,70.46477870831951,0.005243380293042354,0.0036947363203279292,1.1953125,,
0.2103800000101328,1587,,,,-0.1484375,0.70703125,-0.765625,19.073026532781714,0.5487285877719191,12.866223335266113,9.893120765686035,6462,0,127.28710125407542,91.14165852358447,71.60321637120033,0.006020612271719043,0.004310952031790026,1.1953125,,
0.2333200000077486,1587,,,,-0.486328125,-0.375,-1.15234375,19.19280755196256,0.5025456201673432,12.85200023651123,10.367606163024902,6472,0,133.24447685925134,91.86016601497079,68.94106846320123,0.005470767602199211,0.003771605638094791,1.197265625,,
0.2570100000053644,1587,,,,-0.984375,0.505859375,-0.8828125,19.43940979921306,0.6586807523669195,12.873143196105957,10.1806640625,6474,0,131.0571463080123,93.06727403158584,71.01274264957506,0.007077469059031122,0.005025904888993072,1.197265625,,
