Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (ozf·in),Thrust (ozf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (ozf/W),Overall Efficiency (ozf/W),Vibration (g),App message,
5.4213799999952315,1480,,,,-0.234375,0.009765625,-1.076171875,17.512729604704603,7.14153836799237,12.920000076293945,7.5347900390625,4967,0,97.34948787954636,64.31860880037274,66.06979677176753,0.11103378168762541,0.07335979390902214,0.955078125,,
5.448319999992847,1480,,,,0.0625,-0.16796875,-0.94140625,17.576312913982562,7.192041431076514,12.920001029968262,7.537667274475098,4979,0,97.38666894977632,64.70874148331525,66.44517384272221,0.11114482010024777,0.07385036893279048,0.947265625,,
5.471459999993444,1481,,,,-0.037109375,0.1171875,-0.98046875,17.753736483335818,7.218139777794447,12.917779922485352,7.558051109313965,4974,0,97.63324087301407,65.30494620286534,66.88802463067238,0.1105297561286061,0.07393117050352416,0.935546875,,
5.497359999984503,1482,,,,-0.099609375,0.076171875,-1.0078125,17.85311639529627,7.254663700063514,12.919428825378418,7.4979071617126465,4985,0,96.86867791504164,65.80848864930329,67.93577662639352,0.11023902613421163,0.07489173854964959,0.923828125,,
5.52052499999106,1483,,,,-0.13671875,0.08203125,-0.9921875,17.97042411467563,7.306174148243999,12.919000625610352,7.745361328125,4979,0,100.0623278436251,66.1603229721567,66.11911235520165,0.11043135553190651,0.07301623203951346,0.912109375,,
5.54747499999404,1484,,,,-0.048828125,0.01953125,-1.056640625,18.07299154034172,7.373714826819019,12.918286323547363,7.587193012237549,5002,0,98.01353172410245,66.84541609872858,68.20019126225472,0.11030995477578111,0.07523160013838939,0.90234375,,
5.5703349999934435,1485,,,,-0.099609375,-0.185546875,-1.0625,18.15438605488159,7.5047953167837775,12.917778968811035,7.853189945220947,4995,0,101.44577191245344,67.05248478563517,66.09687473569693,0.11192419402168895,0.07397839432145413,0.892578125,,
5.59634999999404,1485,,,,0.125,-0.04296875,-0.953125,18.18514884430503,7.587578668524314,12.918858528137207,7.686942100524902,5007,0,99.30651751066307,67.33465692601531,67.80487183913706,0.11268459683192934,0.07640564646433799,0.884765625,,
5.619644999995828,1486,,,,0.236328125,0.013671875,-0.859375,18.22753167012295,7.628944538514506,12.914223670959473,7.942165851593018,5014,0,102.56690623932855,67.57832280254833,65.88706365468583,0.11289040955936279,0.07438017600641289,0.87890625,,
5.647515000000596,1487,,,,-0.375,-0.01171875,-0.9296875,18.28033233694758,7.67654205065664,12.914857864379883,7.8048272132873535,5019,0,100.7982341156503,67.84130827678678,67.30406427452829,0.11315439288607172,0.07615750531749398,0.875,,
5.670554999992252,1488,,,,0.375,0.162109375,-0.896484375,18.441986579030115,7.722228016126397,12.911601066589355,7.86083984375,5011,0,101.4960281108506,68.33429895607593,67.32706710595953,0.11300661796633209,0.07608404151236771,0.869140625,,
5.697664999991655,1489,,,,0.3125,0.033203125,-1.076171875,18.414191969263253,7.822851832960209,12.914286613464355,7.79296875,5031,0,100.64063200727105,68.51152644073062,68.07541355243161,0.11418300305610277,0.07773055153702758,0.865234375,,
5.720469999998808,1490,,,,0.4375,-0.01953125,-1.078125,18.54121244048951,7.812095559834756,12.913334846496582,7.881402015686035,5025,0,101.77518328840688,68.90050945099225,67.69873285881927,0.11338226120652078,0.07675835412349118,0.859375,,
5.748959999993444,1490,,,,0.173828125,-0.01953125,-0.958984375,18.52020990479943,7.898778466786938,12.910858154296875,7.926199913024902,5036,0,102.33404277966474,68.96588119121245,67.39290202743457,0.11453168335349845,0.0771862251527948,0.849609375,,
5.774429999992251,1491,,,,-0.197265625,-0.08984375,-1.017578125,18.654346788513543,7.976820227006647,12.911112785339355,7.9443359375,5029,0,102.57021729368716,69.36771462913808,67.62948978700021,0.11499326840524114,0.07776936071186029,0.837890625,,
5.79917499999702,1492,,,,-0.298828125,0.14453125,-0.947265625,18.777809717235648,8.096203007109809,12.91550064086914,8.1378173828125,5047,0,105.10398562299088,70.08069265427291,66.67748348350281,0.11552686910574039,0.07703040906698796,0.830078125,,
5.821655000001192,1493,,,,0,0.09765625,-0.921875,19.008977464903122,8.076896385718825,12.910501480102539,8.2330322265625,5042,0,106.29257474676706,70.87993973755019,66.68381108126844,0.11395179532637094,0.07598739991915086,0.8203125,,
5.84934999999404,1494,,,,-0.046875,0.01171875,-1.01953125,18.98255193658534,8.13206362268356,12.910000801086426,8.087158203125,5052,0,104.40521888085641,70.91988225836522,67.9275260552794,0.11466549807651942,0.07788943608234362,0.806640625,,
5.873094999998808,1495,,,,-0.01953125,0.076171875,-1.056640625,19.114802209714203,8.234063753121482,12.905501365661621,8.3148193359375,5068,0,107.30691229517106,71.63042052566716,66.75284843592561,0.11495205099586131,0.07673376837525521,0.794921875,,
5.89659999999404,1495,,,,0,-0.046875,-0.9375,19.09447165015469,8.244386105152307,12.906501770019531,8.1634521484375,5061,0,105.36160960327834,71.46179131899275,67.8252653770859,0.11536775041575477,0.07824848287905979,0.78125,,
5.919644999995827,1496,,,,-0.21875,-0.05078125,-1.001953125,19.361954751213776,8.445748431620272,12.907999992370605,8.2080078125,5077,0,105.94896478112787,72.69118815563132,68.60962568704534,0.11618668845442426,0.079715252046754,0.7734375,,
5.946114999994635,1497,,,,0.0625,-0.1640625,-1.017578125,19.37628773598051,8.504815223796653,12.902999877929688,8.248291015625,5081,0,106.42769796773791,72.79697529437658,68.40040392158437,0.11682923898149425,0.07991167136185517,0.765625,,
5.9697549999952315,1498,,,,-0.041015625,0.015625,-0.91796875,19.39059587499807,8.505962151800079,12.906500816345215,8.4844970703125,5076,0,109.50516836426686,72.78427503180296,66.46652036521917,0.11686538264045924,0.07767635335261215,0.75390625,,
5.995189999997616,1499,,,,0.09375,0.130859375,-0.974609375,19.735381683815856,8.518234281436724,12.904500961303711,8.4759521484375,5087,0,109.37793264747597,74.24313005284476,67.87761320387145,0.11473430976541019,0.07787891099469682,0.744140625,,
6.020424999982119,1499,,,,0,0.046875,-0.99609375,19.65567752149135,8.635832632721225,12.895501136779785,8.55224609375,5102,0,110.2854992239736,74.16226682651087,67.24570986063928,0.11644510075350291,0.07830433459962964,0.736328125,,
6.048374999985099,1500,,,,-0.01171875,-0.095703125,-1.0234375,19.777995989974862,8.687482623808792,12.895001411437988,8.585205078125,5094,0,110.70623159990646,74.49770916617128,67.29314880431195,0.11661409083641593,0.07847329367334487,0.7265625,,
6.073214999988675,1501,,,,-0.103515625,-0.068359375,-1.001953125,19.975308809542824,8.800110953745117,12.899110794067383,8.5400390625,5114,0,110.15891005285084,75.54711596482721,68.58012295926135,0.11648506817708595,0.07988560298502496,0.7109375,,
6.097649999991059,1502,,,,0.048828125,-0.01171875,-0.90625,20.107086073115156,8.910980660742858,12.90250015258789,8.5601806640625,5116,0,110.44773232424632,76.06260519380416,68.86751189286873,0.11715324025568244,0.08068052166596318,0.703125,,
6.120559999987483,1503,,,,-0.162109375,0.052734375,-0.916015625,19.90539671173807,9.010075240238768,12.896501541137695,8.717041015625,5122,0,112.41933289216831,75.39031401211696,67.06169843974321,0.11951237182525387,0.08014702639163637,0.697265625,,
6.147284999996423,1504,,,,0.078125,-0.080078125,-1.09375,20.09037959327366,8.98927761244333,12.899429321289062,8.8134765625,5125,0,113.68881799280643,76.14527161710839,66.97692258699217,0.11805431146986164,0.07906914480377586,0.6953125,,
6.173819999992848,1505,,,,-0.072265625,0.138671875,-1.02734375,20.27123427524907,9.118880476830345,12.895112991333008,8.650715827941895,5131,0,111.5519580572236,76.91198065069456,68.94722601932318,0.11856254902919336,0.08174558865342882,0.69140625,,
6.198444999992847,1506,,,,0.048828125,-0.138671875,-1.08203125,20.271866094831417,9.199930055739037,12.893000602722168,8.9154052734375,5132,0,114.94632556394208,76.92863305790601,66.92570004346274,0.11959045273577175,0.08003674767856168,0.6875,,
6.220780000001192,1506,,,,0.2109375,-0.36328125,-1.044921875,20.41891766286004,9.315999169685638,12.892001152038574,8.8372802734375,5148,0,113.93022746604402,77.7363615346519,68.23155124290487,0.11984094683326439,0.08176933704852118,0.689453125,,
6.245879999995232,1507,,,,0.0625,0.060546875,-0.9609375,20.615447103775722,9.372733874921721,12.890284538269043,8.9208984375,5149,0,114.99291919637471,78.4893794434068,68.25583696103027,0.1194140397259701,0.08150705226393808,0.685546875,,
6.268760000005364,1508,,,,-0.125,-0.025390625,-0.9296875,20.831110023160477,9.445219724738175,12.891500473022461,9.0655517578125,5162,0,116.86856477404945,79.51715324222363,68.03981326882894,0.1187821663580728,0.08081916418670247,0.6796875,,
6.292874999985099,1509,,,,-0.046875,0.037109375,-0.953125,21.070854034753285,9.508912459861705,12.896571159362793,9.063197135925293,5168,0,116.8841667947936,80.5213777264601,68.88989324604296,0.11809177548059992,0.08135329806094202,0.67578125,,
6.316079999998212,1509,,,,-0.361328125,0.05859375,-0.998046875,21.057922868831927,9.561632917085802,12.891000747680664,8.9794921875,5173,0,115.75464050285518,80.54694264805428,69.58420180663731,0.11870882497508149,0.08260258833294858,0.67578125,,
6.34097499999404,1510,,,,-0.236328125,0.083984375,-0.99609375,21.014828555694503,9.729313791186522,12.886857032775879,9.126673698425293,5172,0,117.61413913640263,80.37680807589842,68.33940941631317,0.12104628218128917,0.08272231436309696,0.6640625,,
6.363854999989271,1511,,,,-0.173828125,-0.04296875,-1.04296875,21.11404472772018,9.804781653811881,12.887499809265137,9.200439453125,5187,0,118.57066169730388,80.99162691462938,68.30663315465921,0.12105920114614786,0.08269146442686022,0.66015625,,
6.386689999997616,1512,,,,0.015625,-0.06640625,-0.912109375,21.271174015050192,9.937290069140905,12.89100170135498,9.28955078125,5190,0,119.75161492591724,81.64309542463351,68.17703082763514,0.12171623353397018,0.08298251405869123,0.65625,,
6.411219999983906,1513,,,,-0.125,0.078125,-0.9453125,21.286465527142532,10.016733948844802,12.886857986450195,9.3408203125,5194,0,120.37382484413683,81.75127789408357,67.91449719234,0.12252694033507854,0.08321355545372701,0.6484375,,
6.434004999995231,1513,,,,0.236328125,0.064453125,-0.978515625,21.300733659427426,10.106806028047105,12.888500213623047,9.3267822265625,5194,0,120.20823471946642,81.8110232746625,68.05775283663998,0.12353843801850183,0.08407748480487766,0.64453125,,
6.45742499999702,1514,,,,0.09375,0.123046875,-0.97265625,21.45793150071908,10.176118710387417,12.883429527282715,9.303850173950195,5208,0,119.86549804848437,82.64386123974853,68.94716376710831,0.12313217893905824,0.08489614506312135,0.640625,,
