Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (ozf·in),Thrust (ozf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (ozf/W),Overall Efficiency (ozf/W),Vibration (g),App message,
14.054330000013113,1678,,,,-0.4609375,-0.04296875,-1.205078125,48.00290949601419,41.3384584109095,12.54514217376709,25.55105972290039,6398,0,320.54167691419934,227.1168566157237,70.8540801315259,0.18201404786458977,0.12896437932461036,1.45703125,,
14.078635000020265,1679,,,,-0.21875,-0.203125,-1.248046875,48.176204727515994,41.43866168747539,12.550500869750977,25.164794921875,6401,0,315.83078055409715,228.03911941373744,72.20294330199957,0.18171733777085905,0.1312052663605964,1.4453125,,
14.10217000001669,1680,,,,-0.5625,0.0078125,-0.8515625,47.84138736965657,41.562147602510805,12.55485725402832,25.68289566040039,6405,0,322.4450888864303,226.57979372221382,70.26926491723322,0.18343271886576912,0.1288968231646709,1.435546875,,
14.12602000001073,1680,,,,0.0859375,0.19921875,-0.953125,48.28521227041688,41.629204659777706,12.543500900268555,25.968017578125,6406,0,325.7298518694006,228.724464771932,70.21906756757366,0.1820059113540278,0.127802853870663,1.427734375,,
14.151575000017882,1681,,,,0.224609375,0.015625,-0.81640625,48.424982805510055,41.728910934208784,12.54571533203125,25.406667709350586,6420,0,318.7448206170229,229.89636157386056,72.1255206998594,0.18151183711014154,0.13091635764757023,1.423828125,,
14.175265000015496,1682,,,,0.048828125,0.255859375,-1.015625,48.71385909206676,41.969498198393886,12.532999992370605,26.214599609375,6425,0,328.54757670429535,231.45688957933902,70.44851521996114,0.1813274959093734,0.12774252855368934,1.427734375,,
14.198470000013709,1683,,,,0.13671875,-0.15234375,-1.013671875,48.82949802989822,41.96888650345872,12.538000106811523,25.3289794921875,6427,0,317.57474757847376,232.0676510413589,73.07496984911064,0.18084763781221305,0.13215435680410348,1.427734375,,
14.2243750000149,1684,,,,0.078125,-0.08984375,-0.923828125,48.658066621409326,42.14318132904585,12.536999702453613,25.836181640625,6443,0,323.90820154105313,231.84232282699193,71.5765521601365,0.18177518589000002,0.13010841074274093,1.412109375,,
14.247830000013114,1685,,,,-0.037109375,-0.2109375,-0.966796875,48.619038439556256,42.219031501005695,12.536998748779297,25.989990234375,6432,0,325.8364750491455,231.2664240128273,70.9762232659636,0.18255581925141023,0.12957122585688988,1.4140625,,
14.275630000010132,1685,,,,0.048828125,-0.080078125,-0.919921875,48.76387951955947,42.2905998084194,12.530858039855957,26.34765625,6444,0,330.15874015167356,232.36460585564083,70.37966214339608,0.1820010394986443,0.1280917166966147,1.40234375,,
14.298480000019074,1686,,,,-0.666015625,-0.16796875,-1.0625,48.94622940856679,42.37910441935036,12.524002075195312,26.20334243774414,6457,0,328.170715067361,233.7220605051766,71.2196578714229,0.18132265447151374,0.12913737415799437,1.3828125,,
14.32669500000775,1687,,,,0.796875,0.302734375,-0.9765625,49.17426012234559,42.53776279315747,12.522286415100098,25.994001388549805,6474,0,325.5043304619303,235.41359097178722,72.3227216786046,0.18069374252166837,0.1306826324946006,1.392578125,,
14.35127500000596,1688,,,,-1.166015625,0.126953125,-1.01953125,49.27298790020199,42.73247293720557,12.525777816772461,25.75954818725586,6466,0,322.6583772540107,235.58934083124026,73.01510124616232,0.18138542595531146,0.13243875240705344,1.3984375,,
14.375525000020861,1689,,,,0.2109375,-0.18359375,-0.84375,49.17998193237115,42.76443399756768,12.526500701904297,26.866455078125,6476,0,336.5426683938131,235.52593417422938,69.9839741861865,0.18156995809188833,0.1270698726008968,1.404296875,,
14.39935000000894,1690,,,,-0.125,-0.0546875,-1.078125,49.390463296149456,42.89174300594784,12.51050090789795,26.29638671875,6820,0,328.98096991935745,249.07180545625417,75.71009518189113,0.17220633594949852,0.13037758085661252,1.419921875,,
14.425525000020862,1690,,,,0.1875,0.0546875,-0.931640625,49.450109780425244,43.03774694078383,12.519499778747559,27.09228515625,6556,0,339.18185801943764,239.74005866585216,70.68186372518582,0.1795183799498836,0.12688693667783804,1.419921875,,
14.448340000003576,1691,,,,0.07421875,0.283203125,-0.87890625,49.471515043069246,43.05342162349731,12.5260009765625,26.905517578125,6507,0,337.01853945851326,238.05761459784426,70.63635578634064,0.18085294896459564,0.12774793248072083,1.416015625,,
14.474405000001193,1692,,,,0.44921875,-0.1328125,-0.984375,49.86520996455505,43.16012415874926,12.521714210510254,26.783620834350586,6506,0,335.37684561040624,239.923489171639,71.5384774804485,0.17989119909752946,0.12869142495569488,1.408203125,,
14.499425000011922,1693,,,,0.224609375,0.158203125,-0.96484375,50.01905436726247,43.30784848559039,12.511500358581543,27.03857421875,6507,0,338.2931310334243,240.68904491594031,71.14807332347507,0.17993277799874724,0.12801870482351432,1.400390625,,
14.527125000014902,1694,,,,-0.1484375,-0.0390625,-1.15234375,49.933561076236145,43.457713744704584,12.516000747680664,27.0751953125,6523,0,338.87316477485,240.86650504103693,71.07866012378717,0.18042240342757745,0.12824182691945593,1.396484375,,
14.550440000012516,1695,,,,0.009765625,-0.439453125,-0.935546875,50.164072451346975,43.51452491180756,12.515556335449219,26.97970962524414,6525,0,337.66607572880457,242.04326503058425,71.68125033234921,0.17977994515281856,0.12886851253235196,1.3828125,,
14.573830000013112,1695,,,,0.046875,0.701171875,-0.88671875,50.248335416818584,43.735576169000986,12.501001358032227,27.0556640625,6537,0,338.2228931877762,242.90043208967805,71.81667385088076,0.18005557171200895,0.12930992268675218,1.384765625,,
